Date,Month,Day,Year,Day_name,url,Warm_Up,A,B
2022-11-21,November,21,2022,Monday,https://www.crossfitinvictus.com/wod/November-21-2022-performance/,".
Six sets of:
Double-Under Practice or Single-Unders x 20 seconds
Rest x 10 seconds
Followed by…
Two sets of:
PVC-Loaded Cross-Bench Pull-Over
x 6-8 reps @ 3311 tempo
Ring Row x 10 reps
Followed by…
Two sets of:
Plank x 45 seconds
Dumbbell Waiter’s Carry x 50 feet per side
Then…","Every 2 minutes, for 14 minutes (7 sets):
Strict Overhead Press x 2 reps
*Sets 1-3: 75% of 1-RM
*Sets 4-5: 80-85% of 1-RM
*Sets 6-7: 90-95% or 1-RM","For time:
100 Push-Ups @ 10X1*
(you must pause for 1-second at the top of each push-up)
*Every time you break a set of push-ups, perform 40 Double-Unders."
2022-11-22,November,22,2022,Tuesday,https://www.crossfitinvictus.com/wod/November-22-2022-performance/,".
One set, increasing pace as you go, of:
Row x 2 minutes
Dive Bomber Push-up
x 10 reps
Row x 90 seconds
Air Squat x 15 reps, on final rep hold bottom squat position for 15 seconds, and if possible, hold arms overhead during this 15 second hold
Row x 60 seconds
Broad Jump x 5 reps
Followed by…
Two sets of:
Barbell or Dumbbell Front Squat x 10 reps
Barbell or Dumbbell Romanian Deadlift x 10 reps
Then…","Every 3 minutes, for 30 minutes (10 sets) for max load:
300/250 Meter Row
2 Cleans
Note loads successfully lifted and sum them for your total score.",
2022-11-23,November,23,2022,Wednesday,https://www.crossfitinvictus.com/wod/November-23-2022-performance/,".
Two sets of:
Assault Bike x 90 seconds
Kettlebell Kang Squat
x 5 reps
Kettlebell Waiter’s Carry x 50ft per arm
Followed by…
Two sets of:
Kettlebell Goblet Squat x 10 reps
Kip Swing x 10 reps
Strict Chest-to-Bar- Pull-up (Banded or Jumping if needed) x 5 reps
Single-Arm Kettlebell Push Press x 5 reps per side
Then…","CrossFit Games Open Event 11.6, 12.5 & 18.5
Complete as many reps as possible in 7 minutes following the rep scheme below:
3 Thrusters (100/65 lbs)
3 Chest-to-Bar Pull-Ups
6 Thrusters
6 Chest-to-Bar Pull-Ups
9 Thrusters
9 Chest-to-Bar Pull-Ups
12 Thrusters
12 Chest-to-Bar Pull-Ups
15 Thrusters
15 Chest-to-Bar Pull-Ups
18 Thrusters
18 Chest-to-Bar Pull-Ups
21 Thrusters
21 Chest-to-Bar Pull-Ups
If you complete the round of 21, go on to 24. If you complete 24, go on to 27, etc…
Scores to beat:
Mat Fraser = 198 reps in 2018
Kara Saunders = 201 reps in 2018
Josh Bridges = 169 reps in 2011
Camille Leblanc-Bazinet = 173 reps in 2012","Every 2 minutes, for 16 minutes (2 sets of each):
Station 1 – Dead-Stop Bulgarian Split Squat + RDL x 8 reps @ 4111 (Left Leg)
https://youtu.be/gnFkJFvUnzw
Station 2 – Dead-Stop Bulgarian Split Squat + RDL x 8 reps @ 4111 (Right Leg)
Station 3 – Supinated-Grip Bent-Over Barbell Row x 8-10 reps @ 2111
Station 4 – L-Sit x 15.15.15 seconds
(rest 5 seconds between each 10 second work interval)"
2022-11-24,November,24,2022,Thursday,https://www.crossfitinvictus.com/wod/November-24-2022-performance/,".
One set of:
“General Running Warm-Up”
Approximately 50 feet each of:
High Knees
Over-the-fence, forwards
Over-the-fence, backwards
Bunny Hops
Suicides, remain forward facing throughout
Followed by…
Two sets of:
Foam Roller Sprinter Hold x 20 seconds per side
Calf and Hamstring Stretch x 20 seconds per side
Then…","“Holiday 5k Time Trial”
For time:
Run 5k -or- Row 5k
Compare results to July 4, 2022.
Our preference is that you run outside. If you’re running outside, note the course as this will be something we come back to each quarter as a good test of your aerobic capacity.",
2022-11-25,November,25,2022,Friday,https://www.crossfitinvictus.com/wod/November-25-2022-performance/,".
Two sets of:
Assault Bike x 60 seconds
Perfect Stretch
x 2 reps per side
Followed by…
One set of:
Single-Arm Dumbbell Front Squat x 5 reps
Single-Arm Dumbbell Push-Press x 5 reps
Single-Arm Dumbbell Thruster x 5 reps
Perform all nine repetitions on one side, then switch
Then…","“Post-Turkey Purge”
Three sets for max calories/reps of:
4 Minutes of Rowing
3 Minutes of Assault Bike
2 Minutes of Burpee Box Jump-Overs (24″/20″)
1 Minute of Dumbbell Thrusters (50/35 lbs)
Rest 5 minutes",
2022-11-26,November,26,2022,Saturday,https://www.crossfitinvictus.com/wod/November-26-2022-performance/,".
One set of:
Row x 3 minutes at conversational pace
Followed by…
Two sets of:
Slider Seal Walk x 25 feet forwards, 25 feet backwards
V-Up x 10 reps
Air Squat x 10 reps
Followed by…
Two sets of:
Kip Swing x 10 reps
Pike Handstand Push-up
x 10 reps
Then…","Teams of two will alternate movements to complete as many rounds and reps as possible in 24 minutes of:
3 Strict Handstand Push-Ups
6 Strict Pull-Ups
9 Toes-to-Bar
12 Goblet Squats (32/24 kg)
15 Calories of Rowing
Partner A will do 3 handstand push-ups, Partner B does 6 pull-ups, Partner A does 9 toes to bar, Partner B does 12 kettlebell swings, Partner A does 15 calories of rowing, then Partner B does 3 strict handstand push-ups, and so on…for the duration of the 24 minutes.",
2022-11-28,November,28,2022,Monday,https://www.crossfitinvictus.com/wod/November-28-2022-performance/,".
Two sets of:
Supinated Grip Passive Hang on Pull-up Bar x 60 seconds
Dive-Bomber Push-up x 10 reps
Run x 200m
Followed by…
Two sets of:
Banded Palloff Hold x 30 seconds per side
Barbell Overhead Hold x 30 seconds (work on establishing tension from the feet, through core, up to the barbell)
Then…","Every 3 minutes, for 15 minutes (5 sets):
Strict Shoulder Press x 1 rep
Suggested loads per set (by %): 80, 85, 90, 95, 95+
Once you have found your 1-RM, then perform the following:
Every 3 minutes, for 6 minutes (2 sets):
Push Press x Max Reps @ 80-85% of today’s 1-RM","“Helen”
Three rounds for time of:
400 Meter Run
21 Kettlebell Swings (24/16 kg)
12 Pull-Ups
Compare results to July 25, 2022."
2022-11-29,November,29,2022,Tuesday,https://www.crossfitinvictus.com/wod/November-29-2022-performance/,".
One set of:
Assault Bike x 3 minutes
Followed by…
Two set of:
Walking Lunge x 20 steps
Side Plank x 20 seconds per side
Bottom Squat Hold w/Kettlebell
x 20 seconds
Tempo Goblet Squat x 3 reps @ 30X1 tempo
Then…","Every 3 minutes, for 18 minutes (6 sets) of:
Back Squat @ 20X1
*Set 1 – 4 reps @ 80%
*Set 2 – 4 reps @ 80-83%
*Set 3 – 4 reps @ 82-84%
*Set 4 – 4 reps @ 83-85%
*Set 5 – 4 reps @ 83-85%
*Set 6 – Max Reps @ 70-75%
*Set terminates when you cannot maintain quality form, fail the rep, or have to take more than 1 breath at the top of each rep.","“Speed Limit”
For time:
75/55 Calories of Assault Bike
75 Wall Ball Shots (20/14 lbs)"
2022-11-30,November,30,2022,Wednesday,https://www.crossfitinvictus.com/wod/November-30-2022-performance/,".
One set of:
“General Running Warm-Up”
Approximately 50 feet each of:
High Knees
Over-the-fence, forwards
Over-the-fence, backwards
Bunny Hops
Suicides, remain forward facing throughout
Run x 200m
Followed by…
Two sets of:
Box Step-Up x 10 reps
Hand Plank Shoulder Taps
x 20 reps
Row x 30. seconds
Then…","“Roxy #1”
For time:
800 Meter Run
800 Meter Ski Erg or Row
800 Meter Run
40 Box Jumps (24″/20″)
800 Meter Run
40 Push-Ups
800 Meter Run
800 Meter Row or Ski Erg
Compare results to April 20, 2022.
This workout mimics elements of a Hyrox race and will help individuals start to get a feel for pacing and approach. We’re excited about helping people prepare for recreational Hyrox races and showing up in force with Invictus members and followers at several upcoming races.",
2022-12-01,December,1,2022,Thursday,https://www.crossfitinvictus.com/wod/December-1-2022-performance/,".
Two sets of:
Jump Rope x 60 seconds (single or double-under)
Chest to Wall Handstand Hold x 30 seconds
Alternating Cossack Squats
x 30 seconds
Followed by…
Two sets of:
“Hunter’s Clean Warm-Up”
Clean Grip Romanian Deadlift x 5 reps
Clean Pull x 5 reps
Front Squat x 5 reps
Hang Clean & Push Press x 5
Clean & Push Jerk x 5
Power Clean & Push Jerk x 5
Clean & Jerk x 5
Then…","Every 2 minutes, for 16 minutes (8 sets) of:
Hang Clean + Clean + Front Squat + Jerk @ 55-75% of 1-RM Clean and Jerk
The goal for this session is to build consistently solid mechanics. Do not increase load at the expense of optimal mechanics – we want to build the foundation for heavy lifts early in this training cycle.","Complete as many rounds and reps as possible in 12 minutes of:
30 Double-Unders
3 Wall Climbs
60-Foot Walking Lunges with Farmer’s Carry (50/35 lbs – 30′ down and back)"
2022-12-02,December,2,2022,Friday,https://www.crossfitinvictus.com/wod/December-2-2022-performance/,".
Two sets of:
Run x 200m
Kettlebell Farmer’s Carry x 100m
Followed by…
Two sets of:
Prone Plank x 30 seconds
Kettlebell Romanian Deadlift x 10 reps
Kettlebell Sumo Deadlift x 10 reps
Kettlebell Swing x 10 reps
Then…","“The Running Dead”
For time:
1600 Meter Run
50 Deadlifts (225/155 lbs)
50 Calories of Assault Bike
50 Dumbbell Box Step-Overs (55/35 lb DBs)
1600 Meter Run
Compare results to July 29, 2022.
Please note that this is a tester workout for our aspiring competitive athletes. If you are uncomfortable with any of these movements or loads, please substitute or replace them. For example, if you are uncomfortable with a barbell deadlift, consider a Double Kettlebell Sumo Deadlift, or 100 Russian Kettlebell Swings.",
2022-12-03,December,3,2022,Saturday,https://www.crossfitinvictus.com/wod/December-3-2022-performance/,".
One set of:
Row x 3 minutes
Followed by…
Two sets of:
Passive Pronated Hang-on Pull-up Bar x 60 seconds
Goblet Squat Bottom Hold x 60 seconds
Followed by…
Two sets of:
Assault Bike x 60 seconds
Dive Bomber Push-up
x 5 reps
Air Squat x 10 reps
Then…","In teams of two, each member must complete the following for time:
1000 Meter Row
15 Burpee Box Jump-Overs (24″/20″)
30 Pull-Ups
50 Thrusters (20/15 kg)
Each team must perform this with one lane of equipment, so Partner A will start on the row, and Partner B will begin after Partner A has started on Burpee Box Jump-Overs
After finishing, Partner A must rest until Partner B has finished the final thruster, and then…","In teams of two, each member must complete the following for time:
60/40 Calories of Assault Bike
15 Burpee Box Jump-Overs (24″/20″)
30 Pull-Ups
50 Thrusters (20/15 kg)
Perform in the same format as Part A; Partner B does not start the run until Partner A has completed their Assault Bike calories."
2022-12-05,December,5,2022,Monday,https://www.crossfitinvictus.com/wod/December-5-2022-performance/,".
One set of:
Assault Bike x 90 seconds
Prone Plank x 60 seconds
Assault Bike x 60 seconds
Side Plank x 30 seconds per side
Assault Bike x 30 seconds
Broad Jump
x 5 reps
Followed by…
“Hunter’s Clean Warm-Up”
One to two sets of:
Clean Grip Romanian Deadlift x 5 reps
Clean Pull x 5 reps
Front Squat x 5 reps
Hang Clean & Push Press x 5
Clean & Push Jerk x 5
Power Clean & Push Jerk x 5
Clean & Jerk x 5
Then…","Every 2 minutes, for 6 minutes (3 sets) of:
2 Clean Lift-Offs + Power Clean @ 50% of 1-RM Clean
Immediately followed by…
Every 2 minutes, for 10 minutes (5 sets) of:
Clean x 3 reps @ 65-75% of 1-RM Clean","Every 3 minutes, for 15 minutes (5 sets) for times:
15/10 Calories of Assault Bike
10 Toes to Bar
5 Devil’s Presses (50/35 lb DBs)
Note times for each set and sum them for total working time – goal is lowest working time. Note how you approached this, and if possible, why times per set varied (if they did)."
2022-12-06,December,6,2022,Tuesday,https://www.crossfitinvictus.com/wod/December-6-2022-performance/,".
One set of:
“General Running Warm-Up”
Approximately 50 feet each of:
High Knees
Over-the-fence, forwards
Over-the-fence, backwards
Bunny Hops
Suicides, remain forward facing throughout
Run x 400m
Followed by…
Two sets of:
Wall Ball Kang Squat
x 8 reps
Wall Ball Mountain Climber
x 16 reps
Box Step-Up x 16 reps (8 per side)
Then…","“Teamwork Rox”
Teams of two complete the following for time:
*Station 1 – 800 Meter Run and 1000 Meter Row
*Station 2 – 800 Meter Run and 40 Burpee Box Jump-Overs (24″/20″)
*Station 3 – 800 Meter Run and 50/40 Calories of Assault Bike
*Station 4 – 800 Meter Run and 75 Wall Ball Shots (14/10 lbs)
Each teammate must complete both tasks at each station before either teammate is allowed to begin work on the next station.
Time Cap = 40:00 – please adjust distances accordingly.",
2022-12-07,December,7,2022,Wednesday,https://www.crossfitinvictus.com/wod/December-7-2022-performance/,".
One set of:
Row x 500m
Bodyweight Walking Lunge x 20 steps
Side Plank Hip Bounces x 20 reps per side
Kettlebell Farmer’s Carry x 100m
Double Kettlebell Sumo Deadlift x 10 reps
Followed by…
Two sets of:
Kettlebell Swing x 10 reps
Box Jump x 5 reps
Then…","“Christine”
Three rounds for time:
500 Meter Row
12 Deadlifts (Bodyweight)
21 Box Jumps (24″/20″)
Compare results to January 3, 2022.
Rest until relatively recovered, and then…","Three sets of:
Posted Single-Leg Deadlifts
x 8-10 reps each @ 3011
Rest 60 seconds
Barbell Glute Bridges
x 6-8 reps @ 20X1
Rest 60 seconds
Side Plank x 45 seconds each side
Rest 60 seconds"
2022-12-08,December,8,2022,Thursday,https://www.crossfitinvictus.com/wod/December-8-2022-performance/,".
Two sets of:
Row x 60 seconds
Dumbbell Waiter’s Carry x 50ft per arm
Dip Support Hold on Parallettes or Rings x 30 seconds
Followed by…
Two sets of:
Kip Swing x 10 reps
Piked Handstand Push-Up x 10 reps
Dumbbell Romanian Deadlift x 10 reps
Then…","For max reps:
60 seconds of Bar Muscle-Ups or Strict Pull-Ups
Rest 60 seconds
60 seconds of Strict Handstand Push-Ups
Rest 60 seconds
60 seconds of Rowing (for Calories)
Rest 60 seconds
60 seconds of Single-Arm Alternating Dumbbell Snatches (50/35 lbs)
Rest 60 seconds
60 seconds of Ring or Stationary Dips
Rest 60 seconds
60 seconds of Front-Leaning Rest
Compare your results to August 2, 2022.
Rest 4 minutes until the running clock reaches 15:00, and then…","Every minute, on the minute, for 24 minutes (4 sets) of:
Minute 1 – Bar Muscle-Ups or Strict Pull-Ups x 60% of Reps Achieved in 60 seconds
Minute 2 – Strict Handstand Push-Ups x 60% of Reps Achieved in 60 seconds
Minute 3 – Rowing x 60% of Calories Achieved in 60 seconds
Minute 4 – Single-Arm Alternating Dumbbell Snatches x 60% of Reps Achieved in 60 seconds
Minute 5 – Ring or Stationary Dips x 60% of Reps Achieved in 60 seconds
Minute 6 – 40 seconds of Front-Leaning Rest"
2022-12-09,December,9,2022,Friday,https://www.crossfitinvictus.com/wod/December-9-2022-performance/,".
Three sets of:
Double-Under or Single-Under x 30 seconds
Cossack Squat x 10 reps (5 per side)
Followed by…
Two sets of:
Banded Palloff Hold x 30 seconds per side
Barbell Kang Squat
x 10 reps
Then…","Every 3 minutes, for 18 minutes (6 sets) of:
Back Squat @ 20X1
*Set 1 – 4 reps @ 80%
*Set 2 – 5 reps @ 80-83%
*Set 3 – 4 reps @ 82-84%
*Set 4 – 3-4 reps @ 85-87%
*Set 5 – 3-5 reps @ 86-88%
*Set 6 – Max Reps @ 75-78%
*Set terminates when you cannot maintain quality form, fail the rep, or have to take more than 1 breath at the top of each rep.","Complete as many rounds and reps as possible in 12 minutes of:
40 Double-Unders
20 Alternating Pistols
10 Burpee Box Jump-Overs (24″/20″)"
2022-12-10,December,10,2022,Saturday,https://www.crossfitinvictus.com/wod/December-10-2022-performance/,".
One set of:
Run x 400m, nasal breathing only
Front Rack Kettlebell Carry x 100m
Followed by…
Two sets of:
Supinated Passive Hang on Pull-up Bar x 30 seconds
Dive-Bomber Push-up
x 10 reps
Then…","In teams of two, complete as many rounds and reps as possible in 30 minutes of:
800 Meter Run (together)
80 Walking Lunges with Kettlebell Farmer’s Carry (20/20/20/20 – alternating partners)
400 Meter Kettlebell Farmer’s Carry (walk together – only one partner carrying KBs at a time)
40 Single-Arm Kettlebell Push Presses (10/10/10/10 – even reps per arm)
Each pair only gets one set of KBs or DBs. They should be heavy – especially on the single-arm push presses.",
2022-12-12,December,12,2022,Monday,https://www.crossfitinvictus.com/wod/December-12-2022-performance/,".
Two sets of:
Supinated Grip, Passive Hang on Pull-up Bar x 30 seconds
Scapular Push-up from Hands or Elbows
x 10
Plank x 30 seconds
Followed by…
Two sets of:
Dive-Bomber Push-Up
x 10 reps
Cossack Squat x 10 reps
Followed by…
Two sets of:
Kip Swing x 10 reps
Squat with Wallball Hold x 10
Then…","“Invictus Baseline Interval Test”
Every 5 minutes, for 30 minutes (6 sets) for times:
10 Strict Pull-Ups
15 Toes to Bar
20 Push-Ups
25 Wall Ball Shots (20/14 lbs to 10′)
Please note times for each set. You will keep these times for future comparisons, with your goal to be improved consistency across the six sets, and lower total times – the sum of your six sets times.
Compare your results to June 29, 2022.",
2022-12-13,December,13,2022,Tuesday,https://www.crossfitinvictus.com/wod/December-13-2022-performance/,".
Three sets of:
Double or Single Under Practice x 30 seconds
Kettlebell Suitcase Carry x 50ft per side
Followed by…
Two sets of:
Row x 60 seconds
Box Step-up x 10 reps
Kettlebell Sumo Deadlift x 15-20 reps
Then…","Every 90 seconds, for 30 minutes (5 sets of each):
Station 1 – 20 Double-Unders + 10 Deadlifts (275/185 lbs)
Station 2 – 18/12 Calories of Assault Bike or 250/200 Meters of Rowing
Station 3 – 12 Burpee Box Jump-Overs (24″/20″)
Station 4 – 300/250 Meters of Rowing",
